2015-08-01 15:53:44.878 [main] INFO  org.eclipse.jetty.util.log - Logging initialized @1279ms
2015-08-14 17:13:25.919 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.core.entity.pk.BinMappingPK
2015-08-14 17:13:25.920 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.merchant.entity.MerchantRelationPK
2015-08-14 17:13:25.920 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.merchant.entity.MerchantRelationPK
2015-08-14 17:13:25.920 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.dao.configuration.pk.LocaleSupportPK
2015-08-14 17:13:25.920 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.dao.configuration.pk.LocaleSupportPK
2015-08-14 17:13:25.921 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.dao.configuration.pk.LocaleMappingPK
2015-08-14 17:13:25.921 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.dao.configuration.pk.LocaleMappingPK
2015-08-14 17:13:25.921 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.coupon.CouponExtProductPK
2015-08-14 17:13:25.921 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.coupon.CouponExtProductPK
2015-08-14 17:13:25.924 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.dao.configuration.StaticData
2015-08-14 17:13:25.924 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.dao.configuration.StaticData
2015-08-14 17:13:25.927 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.productmgt.ProductListViewPK
2015-08-14 17:13:25.928 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.productmgt.ProductListViewPK
2015-08-14 17:13:25.935 [main] INFO  o.h.h.i.a.ASTQueryTranslatorFactory - HHH000397: Using ASTQueryTranslatorFactory
2015-08-14 17:13:26.373 [main] DEBUG c.m.util.StringSequenceGenerator - entity id [PREFIX:]
2015-08-14 17:13:26.670 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.core.entity.payment.TransactionAmountPK (class must be instantiated by Interceptor)
2015-08-14 17:13:26.672 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.dao.configuration.pk.UserAgreementPK (class must be instantiated by Interceptor)
2015-08-14 17:13:26.706 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.core.entity.pk.UserRegisterSourcePK (class must be instantiated by Interceptor)
2015-08-14 17:13:26.772 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.core.entity.pk.BinMappingPK (class must be instantiated by Interceptor)
2015-08-14 17:13:27.484 [main] WARN  o.h.d.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2015-08-14 17:13:27.484 [main] WARN  o.h.d.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2015-08-14 17:13:27.728 [main] WARN  o.h.d.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2015-08-14 17:13:27.728 [main] WARN  o.h.d.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2015-08-14 17:13:27.804 [main] WARN  o.h.d.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2015-08-14 17:13:27.804 [main] WARN  o.h.d.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2015-08-14 17:13:27.804 [main] WARN  o.h.d.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2015-08-14 17:13:27.804 [main] WARN  o.h.d.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2015-08-14 17:13:27.814 [main] WARN  o.h.d.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2015-08-14 17:13:27.815 [main] WARN  o.h.d.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2015-08-14 17:13:27.988 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.core.entity.payment.TransactionAmountPK (class must be instantiated by Interceptor)
2015-08-14 17:13:27.989 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.core.entity.payment.TransactionAmountPK (class must be instantiated by Interceptor)
2015-08-14 17:13:27.989 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.dao.configuration.pk.UserAgreementPK (class must be instantiated by Interceptor)
2015-08-14 17:13:27.989 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.dao.configuration.pk.UserAgreementPK (class must be instantiated by Interceptor)
2015-08-14 17:13:27.994 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.core.entity.pk.UserRegisterSourcePK (class must be instantiated by Interceptor)
2015-08-14 17:13:27.995 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.core.entity.pk.UserRegisterSourcePK (class must be instantiated by Interceptor)
2015-08-14 17:13:27.996 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.core.entity.pk.BinMappingPK (class must be instantiated by Interceptor)
2015-08-14 17:13:27.996 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.core.entity.pk.BinMappingPK (class must be instantiated by Interceptor)
2015-08-14 17:13:28.049 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Building JPA container EntityManagerFactory for persistence unit 'payme.login'
2015-08-14 17:13:28.049 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [
	name: payme.login
	...]
2015-08-14 17:13:31.687 [main] INFO  c.m.v.c.i.AbstractPoolBackedDataSource - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, contextClassLoaderSource -> caller, dataSourceName -> 1hge2x49bc2cxm96m92cy|55a56c9, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> oracle.jdbc.driver.OracleDriver, extensions -> {}, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, forceUseNamedDriverClass -> false, identityToken -> 1hge2x49bc2cxm96m92cy|55a56c9, idleConnectionTestPeriod -> 100, initialPoolSize -> 3, jdbcUrl -> jdbc:oracle:thin:@192.168.2.33:1521:xe, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 300, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 30, maxStatements -> 50, maxStatementsPerConnection -> 0, minPoolSize -> 5, numHelperThreads -> 3, preferredTestQuery -> select 1 from dual, privilegeSpawnedThreads -> false, properties -> {user=******, password=******}, propertyCycle -> 0, statementCacheNumDeferredCloseThreads -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> true, unreturnedConnectionTimeout -> 0, userOverrides -> {}, usesTraditionalReflectiveProxies -> false ]
2015-08-14 17:13:31.687 [main] WARN  c.m.v.r.BasicResourcePool - Bad pool size config, start 3 < min 5. Using 5 as start.
2015-08-14 17:13:31.809 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.Oracle10gDialect
2015-08-14 17:13:32.256 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.dao.configuration.pk.CountryUnverifedPaymentLimitPK
2015-08-14 17:13:32.256 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.dao.configuration.pk.CountryUnverifedPaymentLimitPK
2015-08-14 17:13:32.256 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.merchant.entity.UserEntityRoleRlatPK
2015-08-14 17:13:32.257 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.merchant.entity.UserEntityRoleRlatPK
2015-08-14 17:13:32.257 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.dao.configuration.DataList
2015-08-14 17:13:32.257 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.dao.configuration.DataList
2015-08-14 17:13:32.269 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.core.entity.payment.TransactionAmountPK (class must be instantiated by Interceptor)
2015-08-14 17:13:32.269 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.core.entity.pk.UserUnverifedAccountPaymentPK
2015-08-14 17:13:32.269 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.core.entity.pk.UserUnverifedAccountPaymentPK
2015-08-14 17:13:32.270 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.dao.configuration.pk.UserAgreementPK (class must be instantiated by Interceptor)
2015-08-14 17:13:32.270 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.dao.configuration.pk.UserAgreementPK
2015-08-14 17:13:32.270 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.dao.configuration.pk.UserAgreementPK
2015-08-14 17:13:32.270 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.merchant.entity.MerchantDelegationPK
2015-08-14 17:13:32.270 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.merchant.entity.MerchantDelegationPK
2015-08-14 17:13:32.271 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.dw.merchantuser.dao.entity.LoginDetailsPK
2015-08-14 17:13:32.271 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.core.entity.pk.UserRegisterSourcePK (class must be instantiated by Interceptor)
2015-08-14 17:13:32.271 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.core.entity.pk.UserRegisterSourcePK
2015-08-14 17:13:32.271 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.core.entity.pk.UserRegisterSourcePK
2015-08-14 17:13:32.272 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.dao.configuration.TaxableProductTypeTree
2015-08-14 17:13:32.272 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.dao.configuration.TaxableProductTypeTree
2015-08-14 17:13:32.272 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.core.entity.pk.BinMappingPK (class must be instantiated by Interceptor)
2015-08-14 17:13:32.272 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.core.entity.pk.BinMappingPK
2015-08-14 17:13:32.272 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.core.entity.pk.BinMappingPK
2015-08-14 17:13:32.273 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.merchant.entity.MerchantRelationPK
2015-08-14 17:13:32.273 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.merchant.entity.MerchantRelationPK
2015-08-14 17:13:32.273 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.dao.configuration.pk.LocaleSupportPK
2015-08-14 17:13:32.273 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.dao.configuration.pk.LocaleSupportPK
2015-08-14 17:13:32.273 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.dao.configuration.pk.LocaleMappingPK
2015-08-14 17:13:32.273 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.dao.configuration.pk.LocaleMappingPK
2015-08-14 17:13:32.274 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.coupon.CouponExtProductPK
2015-08-14 17:13:32.274 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.coupon.CouponExtProductPK
2015-08-14 17:13:32.275 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.dao.configuration.StaticData
2015-08-14 17:13:32.275 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.dao.configuration.StaticData
2015-08-14 17:13:32.277 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.mpayme.productmgt.ProductListViewPK
2015-08-14 17:13:32.278 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.mpayme.productmgt.ProductListViewPK
2015-08-14 17:13:32.280 [main] INFO  o.h.h.i.a.ASTQueryTranslatorFactory - HHH000397: Using ASTQueryTranslatorFactory
2015-08-14 17:13:32.861 [main] DEBUG c.m.util.StringSequenceGenerator - entity id [PREFIX:]
2015-08-14 17:13:33.061 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.core.entity.payment.TransactionAmountPK (class must be instantiated by Interceptor)
2015-08-14 17:13:33.063 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.dao.configuration.pk.UserAgreementPK (class must be instantiated by Interceptor)
2015-08-14 17:13:33.076 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.core.entity.pk.UserRegisterSourcePK (class must be instantiated by Interceptor)
2015-08-14 17:13:33.081 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.core.entity.pk.BinMappingPK (class must be instantiated by Interceptor)
2015-08-14 17:13:33.997 [main] WARN  o.h.d.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2015-08-14 17:13:33.997 [main] WARN  o.h.d.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2015-08-14 17:13:34.948 [main] WARN  o.h.d.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2015-08-14 17:13:34.948 [main] WARN  o.h.d.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2015-08-14 17:13:35.049 [main] WARN  o.h.d.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2015-08-14 17:13:35.049 [main] WARN  o.h.d.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2015-08-14 17:13:35.049 [main] WARN  o.h.d.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2015-08-14 17:13:35.050 [main] WARN  o.h.d.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2015-08-14 17:13:35.061 [main] WARN  o.h.d.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2015-08-14 17:13:35.061 [main] WARN  o.h.d.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2015-08-14 17:13:35.144 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.core.entity.payment.TransactionAmountPK (class must be instantiated by Interceptor)
2015-08-14 17:13:35.144 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.core.entity.payment.TransactionAmountPK (class must be instantiated by Interceptor)
2015-08-14 17:13:35.145 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.dao.configuration.pk.UserAgreementPK (class must be instantiated by Interceptor)
2015-08-14 17:13:35.145 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.dao.configuration.pk.UserAgreementPK (class must be instantiated by Interceptor)
2015-08-14 17:13:35.151 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.core.entity.pk.UserRegisterSourcePK (class must be instantiated by Interceptor)
2015-08-14 17:13:35.152 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.core.entity.pk.UserRegisterSourcePK (class must be instantiated by Interceptor)
2015-08-14 17:13:35.153 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.core.entity.pk.BinMappingPK (class must be instantiated by Interceptor)
2015-08-14 17:13:35.153 [main] INFO  o.hibernate.tuple.PojoInstantiator - HHH000182: No default (no-argument) constructor for class: com.mpayme.core.entity.pk.BinMappingPK (class must be instantiated by Interceptor)
2015-08-14 17:13:35.203 [main] INFO  o.s.b.f.s.DefaultListableBeanFactory - Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@505e680d: defining beans [org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.context.annotation.internalPersistenceAnnotationProcessor,springConfiguration,org.springframework.context.annotation.ConfigurationClassPostProcessor.importAwareProcessor,org.springframework.scheduling.annotation.ProxyAsyncConfiguration,org.springframework.context.annotation.internalAsyncAnnotationProcessor,accountManagementImpl,configurationManagementImpl,loginManagementImpl,merchantCouponManagementImpl,merchantGatewayDaoImpl,merchantManagementImpl,merchantUserManagementImpl,OAuthClientManagementImpl,paymentGatewayDaoImpl,puiManagementImpl,roleManagementImpl,transactionManagementImpl,configCustomRoleResourceImpl,configMerchantDelegateResourceImpl,configMerchantRoleResourceImpl,configMerchantUserRoleResourceImpl,indexResource,loginResourceImpl,merchantConfigResourceImpl,merchantGatewayHttpServiceImpl,merchantResourceImpl,merchantUserResourceImpl,merchantUserValidator,OAuthClientResourceImpl,paymentGatewayHttpServiceImpl,puiResourceImpl,configurationServiceClient,dataListServiceClient,dataServiceClient,mediaServiceClient,roleResourceImpl,transactionResourceImpl,merchantResourceTransformer,merchantUserResourceTransformer,puiResourceTransformer,resourceTransformer,roleTransformer,transactionResourceTransformer,accountServiceImpl,loginServiceImpl,mailServiceImpl,manageRoleServiceImpl,merchantGatewayServiceImpl,merchantServiceImpl,merchantUserServiceImpl,OAuthClientServiceImpl,paymentGatewayServiceImpl,puiServiceImpl,roleServiceImpl,snapshotBuilder,transactionServiceImpl,merchant,gateway,merchantNotificationService,addressTransformer,merchantTransformer,merchantUserTransformer,merchantGatewayValidator,merchantInternalResource,roleInternalResource,propertyConfigurer,mailSender,emf,emf.login,transactionManager,transactionManager.login,org.springframework.aop.config.internalAutoProxyCreator,org.springframework.transaction.annotation.AnnotationTransactionAttributeSource#0,org.springframework.transaction.interceptor.TransactionInterceptor#0,org.springframework.transaction.config.internalTransactionAdvisor,dataSource,dataSource.login]; parent: org.springframework.beans.factory.support.DefaultListableBeanFactory@9ae037a7
2015-08-14 17:13:35.824 [main] INFO  c.m.d.m.MerchantUserRsApplication - run completed
2015-08-14 17:13:35.824 [main] INFO  io.dropwizard.server.ServerFactory - Starting MerchantUserRs
2015-08-14 17:13:35.924 [main] INFO  o.e.jetty.setuid.SetUIDListener - Opened application@362782c6{HTTP/1.1}{0.0.0.0:20151}
2015-08-14 17:13:35.979 [main] INFO  o.e.jetty.setuid.SetUIDListener - Opened admin@64548646{HTTP/1.1}{0.0.0.0:20150}
2015-08-14 17:13:35.982 [main] INFO  org.eclipse.jetty.server.Server - jetty-9.2.z-SNAPSHOT
2015-08-14 17:13:36.765 [main] INFO  i.d.jersey.DropwizardResourceConfig - The following paths were found for the configured resources:

    GET     / (com.mpayme.dw.merchantuser.resource.IndexResource)
    DELETE  /merchant/delete/{merchantId} (com.mpayme.dw.merchantuser.resource.MerchantResourceImpl)
    GET     /merchant (com.mpayme.dw.merchantuser.resource.MerchantResourceImpl)
    GET     /merchant/address (com.mpayme.dw.merchantuser.resource.MerchantResourceImpl)
    GET     /merchant/child (com.mpayme.dw.merchantuser.resource.MerchantResourceImpl)
    GET     /merchant/list (com.mpayme.dw.merchantuser.resource.MerchantResourceImpl)
    GET     /merchant/listWithTypes (com.mpayme.dw.merchantuser.resource.MerchantResourceImpl)
    GET     /merchant/merchantByEmail (com.mpayme.dw.merchantuser.resource.MerchantResourceImpl)
    GET     /merchant/merchantIdsByCountryOfOperation (com.mpayme.dw.merchantuser.resource.MerchantResourceImpl)
    GET     /merchant/merchantLogoUrl (com.mpayme.dw.merchantuser.resource.MerchantResourceImpl)
    GET     /merchant/phones (com.mpayme.dw.merchantuser.resource.MerchantResourceImpl)
    GET     /merchant/settings (com.mpayme.dw.merchantuser.resource.MerchantResourceImpl)
    POST    /merchant/create (com.mpayme.dw.merchantuser.resource.MerchantResourceImpl)
    POST    /merchant/merchantsByIndustries (com.mpayme.dw.merchantuser.resource.MerchantResourceImpl)
    POST    /merchant/settings/update (com.mpayme.dw.merchantuser.resource.MerchantResourceImpl)
    POST    /merchant/update (com.mpayme.dw.merchantuser.resource.MerchantResourceImpl)
    PUT     /merchant/activate/{merchantId} (com.mpayme.dw.merchantuser.resource.MerchantResourceImpl)
    GET     /transaction/snapshot (com.mpayme.dw.merchantuser.resource.TransactionResourceImpl)
    POST    /transaction/list (com.mpayme.dw.merchantuser.resource.TransactionResourceImpl)
    GET     /oauth2/clients/ (com.mpayme.dw.merchantuser.resource.OAuthClientResourceImpl)
    POST    /oauth2/clients/ (com.mpayme.dw.merchantuser.resource.OAuthClientResourceImpl)
    POST    /config/merchantdelgate/add (com.mpayme.dw.merchantuser.resource.ConfigMerchantDelegateResourceImpl)
    POST    /config/merchantdelgate/remove (com.mpayme.dw.merchantuser.resource.ConfigMerchantDelegateResourceImpl)
    GET     /powatag/v1/gateways (com.mpayme.dw.merchantuser.resource.PaymentGatewayHttpServiceImpl)
    GET     /powatag/v1/gateways/{gatewayId}/metadata (com.mpayme.dw.merchantuser.resource.PaymentGatewayHttpServiceImpl)
    POST    /config/userrole/add (com.mpayme.dw.merchantuser.resource.ConfigMerchantUserRoleResourceImpl)
    POST    /config/userrole/remove (com.mpayme.dw.merchantuser.resource.ConfigMerchantUserRoleResourceImpl)
    GET     /pui (com.mpayme.dw.merchantuser.resource.PuiResourceImpl)
    GET     /role/changePasswordIndex/{userEntityId} (com.mpayme.dw.merchantuser.resource.RoleResourceImpl)
    GET     /role/delegations (com.mpayme.dw.merchantuser.resource.RoleResourceImpl)
    GET     /role/loginDetails/{userEntityId} (com.mpayme.dw.merchantuser.resource.RoleResourceImpl)
    GET     /role/menu/{userEntityId} (com.mpayme.dw.merchantuser.resource.RoleResourceImpl)
    GET     /role/userAccess (com.mpayme.dw.merchantuser.resource.RoleResourceImpl)
    GET     /role/userDelegation (com.mpayme.dw.merchantuser.resource.RoleResourceImpl)
    GET     /role/userEntityId/{email} (com.mpayme.dw.merchantuser.resource.RoleResourceImpl)
    POST    /role/changePassword (com.mpayme.dw.merchantuser.resource.RoleResourceImpl)
    POST    /role/userEntityIdWithoutPathParam (com.mpayme.dw.merchantuser.resource.RoleResourceImpl)
    DELETE  /powatag/v1/merchants/{merchantId} (com.mpayme.dw.merchantuser.resource.MerchantConfigResourceImpl)
    GET     /powatag/v1/merchants (com.mpayme.dw.merchantuser.resource.MerchantConfigResourceImpl)
    GET     /powatag/v1/merchants/{merchantId} (com.mpayme.dw.merchantuser.resource.MerchantConfigResourceImpl)
    PATCH   /powatag/v1/merchants (com.mpayme.dw.merchantuser.resource.MerchantConfigResourceImpl)
    POST    /powatag/v1/merchants (com.mpayme.dw.merchantuser.resource.MerchantConfigResourceImpl)
    PUT     /powatag/v1/merchants/{merchantId}/activate (com.mpayme.dw.merchantuser.resource.MerchantConfigResourceImpl)
    PUT     /powatag/v1/merchants/{merchantId}/logo (com.mpayme.dw.merchantuser.resource.MerchantConfigResourceImpl)
    PUT     /powatag/v1/merchants/{merchantId}/paymentCurrencies (com.mpayme.dw.merchantuser.resource.MerchantConfigResourceImpl)
    PUT     /powatag/v1/merchants/{merchantId}/paymentOptions (com.mpayme.dw.merchantuser.resource.MerchantConfigResourceImpl)
    GET     /powatag/v1/internal/merchants/{merchantId} (com.powatag.api.merchant.internal.resource.MerchantResourceImpl)
    GET     /powatag/v1/internal/merchants/{merchantId}/config (com.powatag.api.merchant.internal.resource.MerchantResourceImpl)
    POST    /powatag/v1/internal/merchants/{merchantId}/customerfield/reply (com.powatag.api.merchant.internal.resource.MerchantResourceImpl)
    GET     /powatag/v1/internal/roles/accesses/{email} (com.powatag.api.merchant.internal.resource.RoleResourceImpl)
    POST    /config/merchantrole/add (com.mpayme.dw.merchantuser.resource.ConfigMerchantRoleResourceImpl)
    POST    /config/merchantrole/remove (com.mpayme.dw.merchantuser.resource.ConfigMerchantRoleResourceImpl)
    POST    /config/customrole/create (com.mpayme.dw.merchantuser.resource.ConfigCustomRoleResourceImpl)
    POST    /config/customrole/function/add (com.mpayme.dw.merchantuser.resource.ConfigCustomRoleResourceImpl)
    POST    /config/customrole/function/remove (com.mpayme.dw.merchantuser.resource.ConfigCustomRoleResourceImpl)
    POST    /config/customrole/remove (com.mpayme.dw.merchantuser.resource.ConfigCustomRoleResourceImpl)
    POST    /config/customrole/rename (com.mpayme.dw.merchantuser.resource.ConfigCustomRoleResourceImpl)
    DELETE  /powatag/v1/merchants/{merchantId}/gateways (com.mpayme.dw.merchantuser.resource.MerchantGatewayHttpServiceImpl)
    GET     /powatag/v1/merchants/{merchantId}/gateways (com.mpayme.dw.merchantuser.resource.MerchantGatewayHttpServiceImpl)
    PATCH   /powatag/v1/merchants/{merchantId}/gateways (com.mpayme.dw.merchantuser.resource.MerchantGatewayHttpServiceImpl)
    POST    /powatag/v1/merchants/{merchantId}/gateways (com.mpayme.dw.merchantuser.resource.MerchantGatewayHttpServiceImpl)
    POST    /login/validatePassword (com.mpayme.dw.merchantuser.resource.LoginResourceImpl)
